5.232865810394287109e+00,-1.393424224853515625e+01
5.241965293884277344e+00,-1.396267795562744141e+01
5.240367889404296875e+00,-1.395151138305664062e+01
5.250537872314453125e+00,-1.394141769409179688e+01
5.239823341369628906e+00,-1.395194530487060547e+01
5.251207351684570312e+00,-1.395661830902099609e+01
5.270235061645507812e+00,-1.397632503509521484e+01
5.248617649078369141e+00,-1.396592712402343750e+01
5.238643646240234375e+00,-1.395287322998046875e+01
5.249074935913085938e+00,-1.394470310211181641e+01
5.248957633972167969e+00,-1.394466781616210938e+01
5.251093864440917969e+00,-1.394307518005371094e+01
9.288356781005859375e+00,-2.468676376342773438e+01
2.242104911804199219e+01,-6.191480636596679688e+00
2.242388534545898438e+01,-6.189404010772705078e+00
2.243128585815429688e+01,-6.182334423065185547e+00
2.242743873596191406e+01,-6.185255050659179688e+00
-1.586775779724121094e+00,1.141399288177490234e+01
9.315732002258300781e+00,-2.470993804931640625e+01
9.286869049072265625e+00,-2.468900680541992188e+01
8.276617050170898438e+00,-1.871239471435546875e+01
8.236133575439453125e+00,-1.860519790649414062e+01
8.238347053527832031e+00,-1.859842491149902344e+01
8.253094673156738281e+00,-1.862870025634765625e+01
8.239048004150390625e+00,-1.860325241088867188e+01
8.189754486083984375e+00,-1.851890373229980469e+01
8.199636459350585938e+00,-1.852884292602539062e+01
1.478560733795166016e+01,-7.148919582366943359e+00
1.477861881256103516e+01,-7.173905849456787109e+00
1.695583915710449219e+01,-7.127429485321044922e+00
1.697255516052246094e+01,-7.138687133789062500e+00
1.697336769104003906e+01,-7.139110088348388672e+00
8.402307510375976562e+00,-1.889436912536621094e+01
8.408572196960449219e+00,-1.888928031921386719e+01
8.410953521728515625e+00,-1.888980293273925781e+01
8.411135673522949219e+00,-1.888979148864746094e+01
8.403767585754394531e+00,-1.889182281494140625e+01
8.902952194213867188e+00,-2.446978187561035156e+01
8.952952384948730469e+00,-2.449437904357910156e+01
8.942038536071777344e+00,-2.443977355957031250e+01
8.869573593139648438e+00,-2.418018531799316406e+01
8.871471405029296875e+00,-2.413991546630859375e+01
2.083814430236816406e+01,-1.133649539947509766e+01
2.085568237304687500e+01,-1.131508541107177734e+01
8.947896003723144531e+00,-2.409329032897949219e+01
8.916052818298339844e+00,-2.408270645141601562e+01
9.345029830932617188e+00,-2.316218376159667969e+01
9.354803085327148438e+00,-2.316354942321777344e+01
8.863449096679687500e+00,-2.442914199829101562e+01
8.865098953247070312e+00,-2.442964744567871094e+01
8.269360542297363281e+00,-2.302127456665039062e+01
8.306164741516113281e+00,-2.307424736022949219e+01
1.894303703308105469e+01,-7.370257377624511719e+00
1.897939682006835938e+01,-7.347287178039550781e+00
1.894424819946289062e+01,-7.363285064697265625e+00
9.236327171325683594e+00,-2.472558021545410156e+01
9.322221755981445312e+00,-2.468732070922851562e+01
8.950474739074707031e+00,-2.490155792236328125e+01
8.958250045776367188e+00,-2.489152145385742188e+01
8.970887184143066406e+00,-2.487118911743164062e+01
8.147195816040039062e+00,-1.831782150268554688e+01
8.142413139343261719e+00,-1.830067443847656250e+01
8.168984413146972656e+00,-1.830305290222167969e+01
-1.020122170448303223e+00,1.126564025878906250e+01
-9.353531002998352051e-01,1.133392143249511719e+01
7.631966114044189453e+00,-2.272711753845214844e+01
7.846277713775634766e+00,-2.296395492553710938e+01
7.842064857482910156e+00,-2.292140769958496094e+01
1.716533279418945312e+01,-1.032221794128417969e+01
-3.841366767883300781e+00,4.322879612445831299e-01
-3.841370582580566406e+00,4.322822988033294678e-01
-3.841360807418823242e+00,4.323131442070007324e-01
9.637353897094726562e+00,-2.190769577026367188e+01
9.494065284729003906e+00,-2.191380500793457031e+01
9.477393150329589844e+00,-2.188973999023437500e+01
9.524746894836425781e+00,-2.180162811279296875e+01
9.780015945434570312e+00,-2.202697563171386719e+01
9.777576446533203125e+00,-2.202129745483398438e+01
9.786491394042968750e+00,-2.203760910034179688e+01
8.102483749389648438e+00,-2.274047279357910156e+01
8.089201927185058594e+00,-2.274085807800292969e+01
1.888045692443847656e+01,-1.089695930480957031e+01
1.885252952575683594e+01,-1.081892299652099609e+01
1.882720947265625000e+01,-1.082639408111572266e+01
9.338704109191894531e+00,-2.461506271362304688e+01
9.301923751831054688e+00,-2.457055664062500000e+01
9.210638046264648438e+00,-2.457059288024902344e+01
9.256181716918945312e+00,-2.465087127685546875e+01
9.205858230590820312e+00,-2.456192970275878906e+01
2.166810989379882812e+01,-6.946336746215820312e+00
2.165564727783203125e+01,-6.949636936187744141e+00
8.225993156433105469e+00,-2.400159835815429688e+01
8.216732025146484375e+00,-2.401317977905273438e+01
7.976226806640625000e+00,-2.302195358276367188e+01
7.978068828582763672e+00,-2.302678298950195312e+01
6.053268432617187500e+00,-1.825295257568359375e+01
6.051923751831054688e+00,-1.824269485473632812e+01
5.899110794067382812e+00,-1.580841827392578125e+01
5.897156238555908203e+00,-1.580630397796630859e+01
2.034000968933105469e+01,-6.622123241424560547e+00
2.034082412719726562e+01,-6.626951694488525391e+00
8.305270195007324219e+00,-2.404874229431152344e+01
8.300021171569824219e+00,-2.404973602294921875e+01
7.840799808502197266e+00,-2.395211982727050781e+01
7.827719688415527344e+00,-2.394860458374023438e+01
5.703145027160644531e+00,-1.600531578063964844e+01
5.704747676849365234e+00,-1.600397682189941406e+01
6.026935100555419922e+00,-1.819095230102539062e+01
6.027344703674316406e+00,-1.819226837158203125e+01
8.811442375183105469e+00,-2.400576400756835938e+01
8.828520774841308594e+00,-2.403139495849609375e+01
4.918241977691650391e+00,-1.426007270812988281e+01
4.923169612884521484e+00,-1.425950145721435547e+01
6.031487941741943359e+00,-1.819516372680664062e+01
6.036732196807861328e+00,-1.820125770568847656e+01
5.803301811218261719e+00,-1.589453506469726562e+01
5.791737556457519531e+00,-1.589944839477539062e+01
9.518871307373046875e+00,-2.466903686523437500e+01
9.454199790954589844e+00,-2.464723777770996094e+01
5.890797615051269531e+00,-1.579453659057617188e+01
5.891743183135986328e+00,-1.579315567016601562e+01
7.567256927490234375e+00,-2.226845741271972656e+01
7.567955493927001953e+00,-2.227116394042968750e+01
8.745529502630233765e-02,1.133339500427246094e+01
-6.585490703582763672e-01,1.106194400787353516e+01
6.042941570281982422e+00,-1.822476577758789062e+01
6.028695106506347656e+00,-1.821600151062011719e+01
8.176957130432128906e+00,-2.366349220275878906e+01
8.128270149230957031e+00,-2.363879394531250000e+01
8.265673637390136719e+00,-2.408006095886230469e+01
8.254813194274902344e+00,-2.405839347839355469e+01
1.973545265197753906e+01,-1.089854907989501953e+01
7.779765129089355469e+00,-2.270032691955566406e+01
7.747832298278808594e+00,-2.266054725646972656e+01
9.239796638488769531e+00,-2.497554588317871094e+01
9.233719825744628906e+00,-2.492866516113281250e+01
7.372137546539306641e+00,-2.245139312744140625e+01
7.349009037017822266e+00,-2.248371887207031250e+01
7.402751445770263672e+00,-2.241219520568847656e+01
7.345763683319091797e+00,-2.247038841247558594e+01
8.451413154602050781e+00,-2.404619216918945312e+01
7.371942043304443359e+00,-2.247352790832519531e+01
7.385886669158935547e+00,-2.248605918884277344e+01
7.360209465026855469e+00,-2.249031066894531250e+01
7.669266223907470703e+00,-2.241414451599121094e+01
7.683946609497070312e+00,-2.242715263366699219e+01
7.674602508544921875e+00,-2.241534805297851562e+01
8.212405204772949219e+00,-2.370947074890136719e+01
5.703068733215332031e+00,-1.599993515014648438e+01
5.689027786254882812e+00,-1.601405525207519531e+01
8.460691452026367188e+00,-2.397636222839355469e+01
8.307948112487792969e+00,-2.396872138977050781e+01
8.245013236999511719e+00,-2.372851371765136719e+01
8.269545555114746094e+00,-2.368832206726074219e+01
7.573560237884521484e+00,-2.228439331054687500e+01
7.602755546569824219e+00,-2.232329750061035156e+01
7.980503559112548828e+00,-2.401161384582519531e+01
8.011739730834960938e+00,-2.399856185913085938e+01
8.400369644165039062e+00,-2.397464179992675781e+01
1.871400260925292969e+01,-7.534878730773925781e+00
1.871542549133300781e+01,-7.537435531616210938e+00
1.871789360046386719e+01,-7.523922443389892578e+00
1.903553390502929688e+01,-8.055758476257324219e+00
1.902011489868164062e+01,-8.047513961791992188e+00
1.915012931823730469e+01,-1.316025257110595703e+01
1.911939811706542969e+01,-1.315419483184814453e+01
1.902512741088867188e+01,-7.386792659759521484e+00
1.901473999023437500e+01,-7.373668193817138672e+00
